Forecast_Origin_Index,Target_Date,Unconstrained_Groundtruth,ARIMA,SARIMA,SD-SVR,Tsformer
182,2024-09-14,40562.99999999998,57608.64566824604,42099.218589463584,43193.25771953535,44769.246
182,2024-09-15,50123.999999999985,57367.55151390731,35703.70235629545,36478.89245849387,41765.254
182,2024-09-16,81513.99999999997,57300.70932116933,66331.91774955366,68345.86149549358,60026.594
182,2024-09-17,70892.99999999996,57282.141743342596,68453.9338264429,71039.25569759269,70572.41
182,2024-09-18,77789.00000000004,57276.98122377733,72133.37092639136,74544.42707753181,75062.484
182,2024-09-19,71437.99999999997,57275.54673702378,68915.8541902678,72477.3288223465,81612.16
182,2024-09-20,77883.00000000004,57275.14797140474,66316.61681024877,69774.73450027553,58971.812
182,2024-09-21,32568.00000000002,57275.037119313616,42125.82458251866,44461.794550832325,44713.35
182,2024-09-22,46656.00000000004,57275.00630365406,35726.26656742975,37729.44760025431,42334.02
182,2024-09-23,83120.00000000003,57274.99773723269,66373.83799718664,71134.90531695653,58107.266
182,2024-09-24,93524.99999999994,57274.995355859246,68497.19511925263,74794.23547629073,71418.74
182,2024-09-25,93539.00000000007,57274.99469386284,72178.9575038352,78253.63038640635,76812.96
182,2024-09-26,79722.00000000003,57274.99450983489,68959.40740173112,75345.4767880811,77365.97
182,2024-09-27,107851.4280307377,57274.99445867708,66358.52738818529,73054.82767342996,58763.695
182,2024-09-28,48293.00000000002,57274.9944444558,42152.4473661741,45716.59103260923,43416.65
182,2024-09-29,29929.000000000007,57274.99444050239,35748.84503845988,39180.35422272402,42479.535
182,2024-09-30,65622.00000000004,57274.99443940337,66415.78473705336,74612.35552961948,58099.895
182,2024-10-01,106967.60962567086,57274.994439097834,68540.4837517933,77779.12613540339,70367.43
182,2024-10-02,66278.00000000001,57274.99443901288,72224.5728905143,81927.92632869078,71119.82
182,2024-10-03,80658.00000000006,57274.99443898928,69002.98813740848,79848.4885880241,78606.28
182,2024-10-04,77188.00000000001,57274.99443898266,66400.46445224484,76243.32100835186,61246.152
182,2024-10-05,59969.00000000001,57274.99443898083,42179.08697456349,48004.317454535834,42283.863
182,2024-10-06,47226.999999999985,57274.99443898032,35771.43777834976,41278.50678802735,40997.79
182,2024-10-07,81194.00000000004,57274.99443898022,66457.75798589604,77306.63859110775,58557.652
182,2024-10-08,106719.74902118547,57274.99443898022,68583.7997413425,81227.84610344283,69055.89
182,2024-10-09,78798.99999999997,57274.99443898022,72270.2171046349,85364.36673225753,72678.125
182,2024-10-10,89163.0,57274.99443898022,69046.59641469405,82782.20914320987,78806.4
182,2024-10-11,91424.00000000003,57274.99443898022,66442.42801916557,78180.95416307912,61142.68
183,2024-09-13,85091.99999999996,60639.52404536148,66296.95120615297,68068.56596649085,61187.83
183,2024-09-14,40562.99999999998,58493.513341134974,42112.12430773047,43251.37245294569,46872.332
183,2024-09-15,50123.999999999985,57910.33979089922,35714.50937705619,36762.71867355094,45039.0
183,2024-09-16,81513.99999999997,57749.2000732303,66353.21360300556,67807.71502422569,54597.598
183,2024-09-17,70892.99999999996,57704.46826823363,68474.56997373287,70996.89809984347,72159.11
183,2024-09-18,77789.00000000004,57692.034904621316,72156.70260266867,74944.80929919709,78998.734
183,2024-09-19,71437.99999999997,57688.577771483186,68939.00494585812,72149.10858627214,73068.29
183,2024-09-20,77883.00000000004,57687.6164099306,66339.22981528792,69178.35914078292,61879.945
183,2024-09-21,32568.00000000002,57687.34906657167,42138.78625232541,44372.8133727638,45657.793
183,2024-09-22,46656.00000000004,57687.27472095129,35737.12136491087,38067.176975268354,44381.207
183,2024-09-23,83120.00000000003,57687.2540461041,66395.22338072203,70934.45853511608,53935.266
183,2024-09-24,93524.99999999994,57687.248296611935,68517.92281174715,74725.399467718,72192.766
183,2024-09-25,93539.00000000007,57687.24669772876,72202.38665018542,78485.84356777031,78418.27
183,2024-09-26,79722.00000000003,57687.246253093406,68982.65182412838,74971.42160271315,74366.336
183,2024-09-27,107851.4280307377,57687.246129444204,66381.2307396778,72610.50442550673,60489.957
183,2024-09-28,48293.00000000002,57687.24609505844,42165.46553850097,46062.545503841386,44982.082
183,2024-09-29,29929.000000000007,57687.246085496095,35759.74766779628,39375.284033457196,44198.27
183,2024-09-30,65622.00000000004,57687.24608283687,66437.25975541907,74875.94036663928,54746.77
183,2024-10-01,106967.60962567086,57687.246082097416,68561.30309704796,77736.52297334102,71968.39
183,2024-10-02,66278.00000000001,57687.246081891746,72248.09962090995,81206.87690619576,77927.125
183,2024-10-03,80658.00000000006,57687.246081834564,69026.32633584604,78943.2113620854,71656.71
183,2024-10-04,77188.00000000001,57687.24608181868,66423.25825543872,75374.86510749681,61240.605
183,2024-10-05,59969.00000000001,57687.24608181428,42192.16171570464,47695.35032594229,45464.434
183,2024-10-06,47226.999999999985,57687.24608181305,35782.388295709556,41032.367547449416,43920.69
183,2024-10-07,81194.00000000004,57687.24608181274,66479.32274393098,77064.84824662823,53094.86
183,2024-10-08,106719.74902118547,57687.246081812635,68604.71084701219,81121.30789101071,70869.914
183,2024-10-09,78798.99999999997,57687.246081812635,72293.84153315357,85503.59431089692,78055.8
183,2024-10-10,89163.0,57687.246081812635,69070.02849850596,82183.34820496722,70969.945
183,2024-10-11,91424.00000000003,57687.246081812635,66465.3123794058,77751.47907504518,59682.047
183,2024-10-12,66038.00000000004,57687.246081812635,42218.87479463029,49418.35374126403,44550.496
184,2024-09-14,40562.99999999998,65297.02984679402,43532.4840739465,43782.02339050104,43750.125
184,2024-09-15,50123.999999999985,60658.878089773534,36937.18684457957,36358.82758334818,42334.664
184,2024-09-16,81513.99999999997,59427.875367665896,68624.57695281794,67690.68449650884,54850.72
184,2024-09-17,70892.99999999996,59089.79720463885,70818.67848158101,70056.31281696967,74773.12
184,2024-09-18,77789.00000000004,58996.06496590198,74626.70803091778,74425.74547229572,74148.0
184,2024-09-19,71437.99999999997,58970.00917446013,71298.82297918403,71750.78014120176,71616.47
184,2024-09-20,77883.00000000004,58962.76085014595,68652.90785892759,69164.59566180498,61692.33
184,2024-09-21,32568.00000000002,58960.7440657926,43584.956165591386,44008.20726152829,43900.297
184,2024-09-22,46656.00000000004,58960.18288094639,36963.65489647212,37592.955384874454,41875.41
184,2024-09-23,83120.00000000003,58960.026724736614,68673.826455096,70832.32682786687,55255.94
184,2024-09-24,93524.99999999994,58959.983272264464,70869.5024151596,73915.07473775969,73578.9
184,2024-09-25,93539.00000000007,58959.97118104092,74680.26480761194,78166.16190963706,74603.45
184,2024-09-26,79722.00000000003,58959.96781649731,71349.99149016094,74897.18333522986,70748.16
184,2024-09-27,107851.4280307377,58959.966880268286,68702.17752175582,72222.77746426825,61096.34
184,2024-09-28,48293.00000000002,58959.966619750136,43616.23574502526,45793.19447479263,43619.223
184,2024-09-29,29929.000000000007,58959.966547257514,36990.18268112574,39224.06292240721,39780.223
184,2024-09-30,65622.00000000004,58959.96652708542,68723.1111302114,74375.31595080598,55518.203
184,2024-10-01,106967.60962567086,58959.96652147231,70920.36282307153,77283.53333301189,73016.19
184,2024-10-02,66278.00000000001,58959.96651991039,74733.86001947093,80998.5925361462,73866.95
184,2024-10-03,80658.00000000006,58959.96651947574,71401.19672235828,77871.07074003863,70481.74
184,2024-10-04,77188.00000000001,58959.96651935477,68751.48254309082,74596.84081071305,64190.73
184,2024-10-05,59969.00000000001,58959.96651932115,43647.53777233399,47799.63459379668,43218.188
184,2024-10-06,47226.999999999985,58959.96651931183,37016.72950351576,41345.82168594406,39384.723
184,2024-10-07,81194.00000000004,58959.96651930921,68772.43117460719,76692.68454031622,56139.656
184,2024-10-08,106719.74902118547,58959.96651930847,70971.25973109288,81330.09196123206,71288.29
184,2024-10-09,78798.99999999997,58959.96651930827,74787.4936940788,85704.19867637269,72325.35
184,2024-10-10,89163.0,58959.96651930816,71452.43870212912,82924.56684164866,70436.984
184,2024-10-11,91424.00000000003,58959.96651930816,68800.82294830786,77682.32341949677,60626.95
184,2024-10-12,66038.00000000004,58959.96651930816,43678.86226362736,48742.72240700694,41356.33
184,2024-10-13,49034.00000000004,58959.96651930816,37043.295377304734,41925.19187223714,39427.3
185,2024-09-15,50123.999999999985,51979.79576265244,36593.44642331846,36610.73052235576,43693.336
185,2024-09-16,81513.99999999997,55686.137331968865,67975.41059835002,66887.29635254896,58012.36
185,2024-09-17,70892.99999999996,56761.6029925708,70148.73773318031,69431.19636863614,74191.22
185,2024-09-18,77789.00000000004,57063.95884514959,73920.79953792825,73544.18482038102,79346.516
185,2024-09-19,71437.99999999997,57148.21711432104,70624.40904230694,71435.99320290305,70741.54
185,2024-09-20,77883.00000000004,57171.64011338535,68003.53042476255,68581.8443418924,57248.68
185,2024-09-21,32568.00000000002,57178.14705374442,43165.01821210284,43820.90386877904,45455.547
185,2024-09-22,46656.00000000004,57179.95434869872,36613.11401579164,37283.51478635399,44333.574
185,2024-09-23,83120.00000000003,57180.456296365526,68022.58991104698,70525.17303851529,57201.2
185,2024-09-24,93524.99999999994,57180.59570237949,70197.39755398432,73974.18917485168,72863.63
185,2024-09-25,93539.00000000007,57180.63441947954,73972.07594853375,77659.37833632986,80362.805
185,2024-09-26,79722.00000000003,57180.64517233091,70673.39888674363,75328.73595469259,69057.664
185,2024-09-27,107851.4280307377,57180.64815870586,68050.70227709883,72263.94968482066,56873.3
185,2024-09-28,48293.00000000002,57180.648988107685,43194.96064423682,45879.08555674092,44399.156
185,2024-09-29,29929.000000000007,57180.649218456354,36638.511670462416,39215.243502583486,42832.273
185,2024-09-30,65622.00000000004,57180.649282430735,68069.7749841388,74004.56582846314,55897.004
185,2024-10-01,106967.60962567086,57180.64930019823,70246.09119870147,77189.19260664989,72729.78
185,2024-10-02,66278.00000000001,57180.64930513275,74023.38792721677,81122.65300590514,77184.83
185,2024-10-03,80658.00000000006,57180.6493065032,70722.42271335366,78199.49175786949,68373.83
185,2024-10-04,77188.00000000001,57180.6493068838,68097.90685054411,74613.46209781572,55758.31
185,2024-10-05,59969.00000000001,57180.64930698954,43224.923846163314,48055.6840584767,43738.445
185,2024-10-06,47226.999999999985,57180.649307018895,36663.92694240675,41258.836941974034,41514.355
185,2024-10-07,81194.00000000004,57180.64930702702,68116.9927875103,77280.94306222696,57501.86
185,2024-10-08,106719.74902118547,57180.649307029256,70294.81862013032,81298.40775001397,71963.24
185,2024-10-09,78798.99999999997,57180.64930702987,74074.73549883848,85789.89524373924,73318.67
185,2024-10-10,89163.0,57180.64930703007,70771.48054570855,83016.563529426,69681.92
185,2024-10-11,91424.00000000003,57180.64930703007,68145.14416779563,77603.83044061443,55974.727
185,2024-10-12,66038.00000000004,57180.64930703007,43254.90783228945,48460.94594620083,43837.0
185,2024-10-13,49034.00000000004,57180.64930703007,36689.359843845006,41608.61122212498,42020.03
185,2024-10-14,107679.58193888572,57180.64930703007,68164.24334386509,77998.73440103521,57364.76
186,2024-09-16,81513.99999999997,55033.29599708476,70874.6033247668,68080.95953495786,60148.254
186,2024-09-17,70892.99999999996,56480.38724896132,73197.58581848978,69722.87287765712,74938.74
186,2024-09-18,77789.00000000004,56889.06705649857,77136.38364670574,74200.99957547113,75484.305
186,2024-09-19,71437.99999999997,57003.11296966767,73697.45018489246,71155.6099666236,65555.07
186,2024-09-20,77883.00000000004,57034.832907493794,70963.49447358644,69319.57943031871,65667.695
186,2024-09-21,32568.00000000002,57043.64712313463,45041.468437981275,44368.153106105696,46653.047
186,2024-09-22,46656.00000000004,57046.09575525967,38234.30287254225,37603.457589555015,37206.664
186,2024-09-23,83120.00000000003,57046.77594871517,70988.70660953052,70477.72526805266,62568.906
186,2024-09-24,93524.99999999994,57046.96489256219,73255.96980585312,73675.6837355597,73910.29
186,2024-09-25,93539.00000000007,57047.01737701438,77198.09583115853,78101.0319818243,76565.17
186,2024-09-26,79722.00000000003,57047.03195602059,73756.41059007023,75178.8114800076,65769.11
186,2024-09-27,107851.4280307377,57047.03600574052,71020.26765469329,72829.40121696645,65545.625
186,2024-09-28,48293.00000000002,57047.03713066142,45077.503419092514,46470.96865727765,47520.254
186,2024-09-29,29929.000000000007,57047.03744313907,38264.891969112185,39413.34968124045,38917.33
186,2024-09-30,65622.00000000004,57047.03752993832,71045.49996090513,74110.50592879801,60752.836
186,2024-10-01,106967.60962567086,57047.037554049195,73314.5770184411,77309.32249744573,74386.91
186,2024-10-02,66278.00000000001,57047.0375607467,77259.85683264368,81565.31106526761,72349.16
186,2024-10-03,80658.00000000006,57047.03756260706,73815.41816646668,78731.72497310246,66601.52
186,2024-10-04,77188.00000000001,57047.03756312388,71077.08625560919,76184.42046033278,66448.44
186,2024-10-05,59969.00000000001,57047.03756326748,45113.56722899391,48776.31139629746,47509.785
186,2024-10-06,47226.999999999985,57047.037563307305,38295.50553764288,41602.56115250646,36712.246
186,2024-10-07,81194.00000000004,57047.03756331835,71102.33874822975,77936.29379185797,60923.473
186,2024-10-08,106719.74902118547,57047.037563321384,73373.23111810858,81514.0951778061,79200.3
186,2024-10-09,78798.99999999997,57047.0375633222,77321.66724430991,85866.78790221385,71507.95
186,2024-10-10,89163.0,57047.0375633224,73874.47295024263,83003.1276807862,66934.99
186,2024-10-11,91424.00000000003,57047.037563322505,71133.95031267528,79449.42694816492,65086.418
186,2024-10-12,66038.00000000004,57047.037563322505,45149.65989074899,50269.77387718519,46428.812
186,2024-10-13,49034.00000000004,57047.037563322505,38326.14359771238,42268.337895340184,36875.625
186,2024-10-14,107679.58193888572,57047.037563322505,71159.22300785415,78905.62208287767,60398.01
186,2024-10-15,106427.60609235977,57047.037563322505,73431.93214236628,82422.53395965448,73070.1
187,2024-09-17,70892.99999999996,64148.106726299,74574.63303369156,69856.63405778346,69443.555
187,2024-09-18,77789.00000000004,60021.150910000244,78613.03430061991,74341.62605377397,81134.81
187,2024-09-19,71437.99999999997,58923.50454803305,75108.17697328576,71237.98387775962,73679.1
187,2024-09-20,77883.00000000004,58622.418692287545,72321.86838680205,68780.94231855044,60905.234
187,2024-09-21,32568.00000000002,58539.12299489318,45903.72721232642,44367.427119021326,39529.56
187,2024-09-22,46656.00000000004,58516.024595331684,38966.26563982456,37434.16402966713,43682.543
187,2024-09-23,83120.00000000003,58509.61506494247,72372.7554310345,70321.89640391058,63188.54
187,2024-09-24,93524.99999999994,58507.83617274483,74661.82445491696,73007.69835261202,67119.09
187,2024-09-25,93539.00000000007,58507.34243650713,78679.5743862056,76872.7059192365,79823.99
187,2024-09-26,79722.00000000003,58507.2053967848,75171.81555952509,74835.1622139115,72026.0
187,2024-09-27,107851.4280307377,58507.16736036535,72383.14601825323,71865.94722648601,59029.43
187,2024-09-28,48293.00000000002,58507.156803055776,45942.62131372824,45873.75138614483,40224.133
187,2024-09-29,29929.000000000007,58507.15387279002,38999.28177722813,39241.92861888184,42842.816
187,2024-09-30,65622.00000000004,58507.15305947122,72434.07617844874,73981.40571932337,61472.793
187,2024-10-01,106967.60962567086,58507.15283372805,74725.08468194782,77100.77935719957,68552.08
187,2024-10-02,66278.00000000001,58507.15277107126,78746.23876750817,80901.14250945729,76645.17
187,2024-10-03,80658.00000000006,58507.152753680326,75235.50789119833,78051.34600457065,73597.08
187,2024-10-04,77188.00000000001,58507.15274885334,72444.47556939168,75423.90623273097,58007.656
187,2024-10-05,59969.00000000001,58507.15274751356,45981.54836927631,47707.76527861122,39917.3
187,2024-10-06,47226.999999999985,58507.15274714169,39032.32588850454,40721.271734593385,42666.383
187,2024-10-07,81194.00000000004,58507.15274703849,72495.44888163147,77455.25665421956,65884.055
187,2024-10-08,106719.74902118547,58507.1527470098,74788.39850802698,81382.65496946171,66405.86
187,2024-10-09,78798.99999999997,58507.152747001805,78812.95963212673,85128.48693453867,72445.61
187,2024-10-10,89163.0,58507.15274699962,75299.25418803298,82605.15909459362,75035.36
187,2024-10-11,91424.00000000003,58507.152746998996,72505.85708375771,78732.02120288313,57508.824
187,2024-10-12,66038.00000000004,58507.152746998785,46020.50840689262,49245.458856259116,38648.8
187,2024-10-13,49034.00000000004,58507.152746998785,39065.39799735535,41592.407685685495,42834.44
187,2024-10-14,107679.58193888572,58507.152746998785,72556.87358460345,77996.11194593048,61510.85
187,2024-10-15,106427.60609235977,58507.152746998785,74851.76597856762,81461.38621976823,66379.77
187,2024-10-16,61692.99999999999,58507.152746998785,78879.73702791827,86142.1308094794,73810.336
188,2024-09-18,77789.00000000004,61998.757357514136,78081.24355611678,74461.35809053155,78918.766
188,2024-09-19,71437.99999999997,59733.424674860114,74590.84015243861,71019.24520972387,73271.14
188,2024-09-20,77883.00000000004,59119.242158967,71823.16529611414,68606.64169374584,57499.39
188,2024-09-21,32568.00000000002,58949.83031292404,45588.62954857605,43901.311213273904,47082.32
188,2024-09-22,46656.00000000004,58902.87735404053,38699.08070302493,37483.15232890608,46401.984
188,2024-09-23,83120.00000000003,58889.846965034274,71875.06330598016,69885.14739083471,54758.938
188,2024-09-24,93524.99999999994,58886.2294404704,74140.4453003912,72969.86393118062,70321.336
188,2024-09-25,93539.00000000007,58885.225032998824,78136.90830921846,76703.94990431175,78764.32
188,2024-09-26,79722.00000000003,58884.94615086581,74652.81629856443,74810.94839725857,71979.516
188,2024-09-27,107851.4280307377,58884.86871630012,71882.81920076504,71713.50308875383,57672.113
188,2024-09-28,48293.00000000002,58884.84721572924,45626.4942723239,45867.668721100854,47314.227
188,2024-09-29,29929.000000000007,58884.84124585226,38731.223273064854,39320.302430139316,45099.906
188,2024-09-30,65622.00000000004,58884.83958824808,71934.76037526406,73905.9112093706,54953.293
188,2024-10-01,106967.60962567086,58884.83912799541,74202.02389545232,76672.35591653528,70572.81
188,2024-10-02,66278.00000000001,58884.83900020104,78201.80618914502,80588.36204017192,76115.46
188,2024-10-03,80658.00000000006,58884.83896471745,74714.8204462442,77987.90533087449,70805.46
188,2024-10-04,77188.00000000001,58884.83895486506,71942.52271175092,75029.34849972163,56688.914
188,2024-10-05,59969.00000000001,58884.8389521294,45664.39044472868,47393.50475093775,46626.004
188,2024-10-06,47226.999999999985,58884.83895136978,38763.39253929753,40657.76039674507,45283.64
188,2024-10-07,81194.00000000004,58884.8389511589,71994.50702628503,77264.78730652899,54471.58
188,2024-10-08,106719.74902118547,58884.83895110032,74263.65363496233,81332.69134914243,71184.414
188,2024-10-09,78798.99999999997,58884.83895108411,78266.75797037134,85415.32073622667,75610.03
188,2024-10-10,89163.0,58884.83895107961,74776.87609181825,83020.99100211283,70577.25
188,2024-10-11,91424.00000000003,58884.83895107835,72002.27580982418,77979.83073485694,56212.41
188,2024-10-12,66038.00000000004,58884.83895107804,45702.31809201293,49445.67572431878,45453.465
188,2024-10-13,49034.00000000004,58884.83895107794,38795.5885238955,41869.778926370316,44935.773
188,2024-10-14,107679.58193888572,58884.83895107794,72054.30330022359,78066.12170936985,53180.703
188,2024-10-15,106427.60609235977,58884.83895107794,74325.33456139968,81624.74291722548,69258.3
188,2024-10-16,61692.99999999999,58884.83895107794,78331.76369766546,85227.08681645007,75812.42
188,2024-10-17,106491.5966561959,58884.83895107794,74838.98327805831,83687.34309829703,72514.945
189,2024-09-19,71437.99999999997,64295.07542979241,74552.62714376506,71356.47563043644,77533.05
189,2024-09-20,77883.00000000004,60981.04173495191,71784.73350410588,68339.3638337628,59301.29
189,2024-09-21,32568.00000000002,60091.20067069389,45566.6700926089,43730.93078661934,45351.58
189,2024-09-22,46656.00000000004,59846.34184957064,38680.93495935174,37049.86565265658,43185.555
189,2024-09-23,83120.00000000003,59778.50462929821,71838.90907278674,69738.78602465584,59836.266
189,2024-09-24,93524.99999999994,59759.675128625226,74105.47532468104,72623.87549131652,70486.24
189,2024-09-25,93539.00000000007,59754.445909294016,78096.38303357427,76537.29520159551,74881.016
189,2024-09-26,79722.00000000003,59752.993469817295,74613.8519868442,74460.94146319269,79456.914
189,2024-09-27,107851.4280307377,59752.5900318504,71844.31299026118,71670.68598757558,57987.91
189,2024-09-28,48293.00000000002,59752.477969336804,45604.488447519565,45767.736477628925,44823.504
189,2024-09-29,29929.000000000007,59752.44684176059,38713.03858155995,38925.96799032635,43453.145
189,2024-09-30,65622.00000000004,59752.438195454044,71898.53177010617,73398.21673814481,58177.965
189,2024-10-01,106967.60962567086,59752.43579376902,74166.97913230998,77119.9453906021,71593.664
189,2024-10-02,66278.00000000001,59752.435126652825,78161.19904865765,80678.25660310804,76814.57
189,2024-10-03,80658.00000000006,59752.43494134785,74675.77771577348,77680.11148760597,75678.414
189,2024-10-04,77188.00000000001,59752.43488987572,71903.94017249897,75417.46607398416,57480.42
189,2024-10-05,59969.00000000001,59752.43487557831,45642.338192444,47264.19854067423,43844.44
189,2024-10-06,47226.999999999985,59752.43487160695,38745.16884778867,40621.249465524765,43868.07
189,2024-10-07,81194.00000000004,59752.43487050381,71958.20395058993,77818.29715788308,58386.902
189,2024-10-08,106719.74902118547,59752.434870197365,74228.53398430889,80948.65382273702,70304.51
189,2024-10-09,78798.99999999997,59752.43487011224,78226.06885703905,84915.98444832052,72563.44
189,2024-10-10,89163.0,59752.43487008857,74737.7548392414,82545.01995336573,76641.15
189,2024-10-11,91424.00000000003,59752.43487008199,71963.61684162355,78458.66257412858,59122.336
189,2024-10-12,66038.00000000004,59752.434870080186,45680.21935032435,49176.93957846594,43158.71
189,2024-10-13,49034.00000000004,59752.434870079655,38777.325780158375,42078.54694016335,42388.316
189,2024-10-14,107679.58193888572,59752.434870079545,72017.92565530626,78758.8959104913,58464.855
189,2024-10-15,106427.60609235977,59752.434870079545,74290.13992304169,82228.27600944693,68935.6
189,2024-10-16,61692.99999999999,59752.434870079545,78290.99250336387,86052.71421243786,73090.52
189,2024-10-17,106491.5966561959,59752.434870079545,74799.78339990252,83380.34424529596,76461.484
189,2024-10-18,106782.90423516184,59752.434870079545,72023.34303870586,78492.85715636634,59220.414
190,2024-09-20,77883.00000000004,63101.78618801009,71377.57869655864,68656.41960955167,60708.816
190,2024-09-21,32568.00000000002,60963.402334465296,45304.55852978814,43768.410878516035,46906.184
190,2024-09-22,46656.00000000004,60382.232416929044,38458.6145509988,37297.54623959712,45991.547
190,2024-09-23,83120.00000000003,60221.74274320979,71425.15882990415,69059.67255930518,56254.027
190,2024-09-24,93524.99999999994,60177.22717856188,73679.48368730296,72561.72676820275,71445.92
190,2024-09-25,93539.00000000007,60164.86457087574,77646.42167762622,76791.6730497242,78788.81
190,2024-09-26,79722.00000000003,60161.43012661736,74175.69940356794,74088.07305568071,72802.79
190,2024-09-27,107851.4280307377,60160.4759164781,71428.72737255122,71173.57041602512,60962.473
190,2024-09-28,48293.00000000002,60160.21079615473,45341.52200364445,45694.700119629546,45779.92
190,2024-09-29,29929.000000000007,60160.13713386872,38489.98235017103,39265.290638706094,44886.43
190,2024-09-30,65622.00000000004,60160.116667148686,71483.41431178585,73378.99614537424,55339.793
190,2024-10-01,106967.60962567086,60160.1109805635,73739.5778060773,77244.54852089436,72089.086
190,2024-10-02,66278.00000000001,60160.10940057135,77709.75124805428,80888.4477001468,78147.414
190,2024-10-03,80658.00000000006,60160.108961577644,74236.19823801091,77422.97901398124,74266.48
190,2024-10-04,77188.00000000001,60160.108839605164,71486.9857648141,75039.73625562122,59888.105
190,2024-10-05,59969.00000000001,60160.10880571563,45378.50355922711,47637.300244609054,45073.16
190,2024-10-06,47226.999999999985,60160.10879629964,38521.375760601455,40822.09714046412,45030.453
190,2024-10-07,81194.00000000004,60160.10879368341,71541.71730695125,77949.24590081125,56215.465
190,2024-10-08,106719.74902118547,60160.1087929565,73799.72093787341,80999.15525726561,71832.28
190,2024-10-09,78798.99999999997,60160.108792754516,77773.13247035195,84609.43596550514,77631.38
190,2024-10-10,89163.0,60160.10879269841,74296.74641556309,81828.17143438445,72655.33
190,2024-10-11,91424.00000000003,60160.10879268281,71545.29167287191,77817.59907330832,60275.562
190,2024-10-12,66038.00000000004,60160.108792678424,45415.515277125254,48937.65925883345,44919.836
190,2024-10-13,49034.00000000004,60160.10879267725,38552.794775632254,41963.64078215558,44988.258
190,2024-10-14,107679.58193888572,60160.10879267693,71600.06785428977,78612.92862459672,54180.613
190,2024-10-15,106427.60609235977,60160.10879267682,73859.91312266598,82335.48297417014,70757.805
190,2024-10-16,61692.99999999999,60160.10879267682,77836.5653866466,86425.03665993572,77165.69
190,2024-10-17,106491.5966561959,60160.10879267682,74357.34397646878,82851.91302215497,70934.016
190,2024-10-18,106782.90423516184,60160.10879267682,71603.64513547863,78077.45001491849,58711.766
190,2024-10-19,56154.00000000005,60160.10879267682,45452.55718193939,49517.73540257165,44045.863
191,2024-09-21,32568.00000000002,65274.11009837213,45837.76373531993,44288.82916854498,44715.312
191,2024-09-22,46656.00000000004,62147.546322695685,38921.55444391288,36857.77136303274,43332.098
191,2024-09-23,83120.00000000003,61305.51869704524,72273.63853563018,68933.62065133969,56046.04
191,2024-09-24,93524.99999999994,61073.534936291864,74565.38375681404,71570.66729933942,75831.51
191,2024-09-25,93539.00000000007,61009.21804275114,78566.53023540878,76321.43124170727,73873.44
191,2024-09-26,79722.00000000003,60991.35512438294,75050.54698183623,73631.02378113137,72050.94
191,2024-09-27,107851.4280307377,60986.39159145004,72283.21946283319,71117.00709176407,61960.492
191,2024-09-28,48293.00000000002,60985.01219825618,45886.111394225714,45358.25935955709,44379.387
191,2024-09-29,29929.000000000007,60984.628842881015,38954.57225759528,38793.34761807443,42737.895
191,2024-09-30,65622.00000000004,60984.52230119453,72334.98942218377,73283.50092505816,56056.25
191,2024-10-01,106967.60962567086,60984.49269116528,74628.67989470178,76549.63077118766,74754.23
191,2024-10-02,66278.00000000001,60984.48446194939,78633.22277165938,80721.63348851273,75107.88
191,2024-10-03,80658.00000000006,60984.48217488611,75114.25495385329,77410.56008067066,71128.3
191,2024-10-04,77188.00000000001,60984.48153926556,72344.57837168989,74800.56461538831,61580.88
191,2024-10-05,59969.00000000001,60984.481362613915,45925.06295386984,47463.37385747015,44140.645
191,2024-10-06,47226.999999999985,60984.48131351895,38987.6399371715,40687.63253565496,40854.39
191,2024-10-07,81194.00000000004,60984.481299874424,72396.39227629204,77504.34150496236,56418.055
191,2024-10-08,106719.74902118547,60984.48129608237,74692.02976222037,80438.6373924804,73948.58
191,2024-10-09,78798.99999999997,60984.48129502852,78699.97192028267,84567.88853488876,73886.61
191,2024-10-10,89163.0,60984.48129473559,75178.017004778,81162.65678252374,70946.055
191,2024-10-11,91424.00000000003,60984.48129465423,72405.9893654374,77222.5949111043,64927.21
191,2024-10-12,66038.00000000004,60984.48129463159,45964.04757778725,49185.02852749044,43635.574
191,2024-10-13,49034.00000000004,60984.48129462531,39020.73568645288,42333.09499862732,39960.344
191,2024-10-14,107679.58193888572,60984.481294623576,72457.84725259444,78329.53178357896,57090.24
191,2024-10-15,106427.60609235977,60984.48129462314,74755.4334046675,82656.8833616961,71242.414
191,2024-10-16,61692.99999999999,60984.48129462303,78766.77772933555,86780.79749436435,72691.44
191,2024-10-17,106491.5966561959,60984.48129462303,75241.83318051584,83688.98180557984,69866.04
191,2024-10-18,106782.90423516184,60984.48129462303,72467.45248828855,78074.72545576142,60604.863
191,2024-10-19,56154.00000000005,60984.48129462303,46003.065294044914,48876.89835264685,41739.01
191,2024-10-20,61339.0,60984.48129462303,39053.85952926668,41870.664452581295,40025.87
192,2024-09-22,46656.00000000004,49606.916629186926,37188.44408748474,37101.97106233731,44962.35
192,2024-09-23,83120.00000000003,55751.79464582931,69011.7812131925,68017.05972023308,59388.844
192,2024-09-24,93524.99999999994,57588.22067449397,71187.9921057701,70764.52058745835,75553.875
192,2024-09-25,93539.00000000007,58108.50286399176,75023.45325319286,75298.78570519919,80676.26
192,2024-09-26,79722.00000000003,58253.722511471715,71670.78909639307,73259.40918529159,70805.94
